ZDB-GENE-031118-54	poc1b		POC1 centriolar protein B	
ZDB-GENE-031118-55	kcnj1a.1		potassium inwardly-rectifying channel, subfamily J, member 1a, tandem duplicate 1	
ZDB-GENE-031118-56	phka1a		phosphorylase kinase, alpha 1a (muscle)	
ZDB-GENE-031118-57	clul1		clusterin-like 1 (retinal)	
ZDB-GENE-031118-58	wu:fl53h07		wu:fl53h07	
ZDB-GENE-031118-6	wu:fd07d03		wu:fd07d03	
ZDB-GENE-031118-62	gtpbp6		GTP binding protein 6 (putative)	
ZDB-GENE-031118-63	wu:fl84d12		wu:fl84d12	
ZDB-GENE-031118-66	ntf3		neurotrophin 3	
ZDB-GENE-031118-67	dscamb		Down syndrome cell adhesion molecule b	
ZDB-GENE-031118-68	wu:fb51d03		wu:fb51d03	
ZDB-GENE-031118-7	wu:fd08b07		wu:fd08b07	
ZDB-GENE-031118-73	wu:fm91f06		wu:fm91f06	
ZDB-GENE-031118-74	traf3ip2b		TRAF3 interacting protein 2b	
ZDB-GENE-031118-76	aco1		aconitase 1, soluble	
ZDB-GENE-031118-8	wu:fd08h10		wu:fd08h10	
ZDB-GENE-031118-80	zfp64		zinc finger protein 64 homolog (mouse)	
ZDB-GENE-031118-83	eif4ebp2		eukaryotic translation initiation factor 4E binding protein 2	
ZDB-GENE-031118-9	ssrp1a		structure specific recognition protein 1a	
ZDB-GENE-031118-91	apooa		apolipoprotein O, a	
ZDB-GENE-031118-92	wu:fp75c06		wu:fp75c06	
ZDB-GENE-031118-94	wu:fq40e10		wu:fq40e10	
ZDB-GENE-031118-95	idh2		isocitrate dehydrogenase 2 (NADP+), mitochondrial	
ZDB-GENE-031118-96	supt16h		SPT16 homolog, facilitates chromatin remodeling subunit	
ZDB-GENE-031121-1	figla		folliculogenesis specific bHLH transcription factor	
ZDB-GENE-031124-2	zp3b		zona pellucida glycoprotein 3b	
ZDB-GENE-031125-1	dock2		dedicator of cytokinesis 2	
ZDB-GENE-031125-3	rbm19		RNA binding motif protein 19	
ZDB-GENE-031125-4	hipk2		homeodomain interacting protein kinase 2	
ZDB-GENE-031126-1	scarb1		scavenger receptor class B, member 1	
ZDB-GENE-031126-2	foxi2		forkhead box I2	
ZDB-GENE-031126-3	foxi3a		forkhead box I3a	
ZDB-GENE-031126-4	foxi3b		forkhead box I3b	
ZDB-GENE-031201-1	baiap2l1a		BAI1-associated protein 2-like 1a	
ZDB-GENE-031201-3	smox		spermine oxidase	
ZDB-GENE-031201-4	pkma		pyruvate kinase, muscle, a	
ZDB-GENE-031202-1	snx8a		sorting nexin 8a	
ZDB-GENE-031202-2	mmp13a		matrix metallopeptidase 13a	
ZDB-GENE-031202-3	sp4		sp4 transcription factor	
ZDB-GENE-031204-19	sb:cb1018		sb:cb1018	
ZDB-GENE-031204-23	si:dkeyp-72g9.4		si:dkeyp-72g9.4	
ZDB-GENE-031204-3	jam2a		junctional adhesion molecule 2a	
ZDB-GENE-031204-31	npdc1a		neural proliferation, differentiation and control, 1a	
ZDB-GENE-031204-36	apof		apolipoprotein F	
ZDB-GENE-031204-4	gbgt1l4		globoside alpha-1,3-N-acetylgalactosaminyltransferase 1, like 4	
ZDB-GENE-031204-5	cwf19l1		CWF19-like 1, cell cycle control	
ZDB-GENE-031204-9	cux2a		cut-like homeobox 2a	
ZDB-GENE-031205-1	enpp6		ectonucleotide pyrophosphatase/phosphodiesterase 6	
ZDB-GENE-031210-1	slc24a5		solute carrier family 24 (sodium/potassium/calcium exchanger), member 5	
ZDB-GENE-031212-1	gpc3		glypican 3	
ZDB-GENE-031215-1	elf2b		E74-like factor 2b (ets domain transcription factor)	
ZDB-GENE-031217-1	ldlra		low density lipoprotein receptor a	
ZDB-GENE-031217-2	hspa8l		heat shock protein 8-like	
ZDB-GENE-031217-3	gja3		gap junction protein, alpha 3	
ZDB-GENE-031218-1	pbx3a		pre-B-cell leukemia homeobox 3a	
ZDB-GENE-031219-1	fhl1b		four and a half LIM domains 1b	
ZDB-GENE-031219-2	cpvl		carboxypeptidase, vitellogenic-like	
ZDB-GENE-031219-3	cyp4t8		cytochrome P450, family 4, subfamily T, polypeptide 8	
ZDB-GENE-031219-4	fa2h		fatty acid 2-hydroxylase	
ZDB-GENE-031219-5	ca2		carbonic anhydrase II	
ZDB-GENE-031219-6	ahcy		adenosylhomocysteinase	
ZDB-GENE-031219-7	myo5b		myosin VB	
ZDB-GENE-031222-1	pdzk1		PDZ domain containing 1	
ZDB-GENE-031222-10	pde7a		phosphodiesterase 7A	
ZDB-GENE-031222-2	ivns1abpa		influenza virus NS1A binding protein a	
ZDB-GENE-031222-3	slc13a1		solute carrier family 13 (sodium/sulphate symporters), member 1	
ZDB-GENE-031222-4	fosab		v-fos FBJ murine osteosarcoma viral oncogene homolog Ab	
ZDB-GENE-031222-5	hadhaa		hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit a	
ZDB-GENE-040105-1	pxna		paxillin a	
ZDB-GENE-040106-1	atp1a3al		ATPase, Na+/K+ transporting, alpha 3a polypeptide, like	
ZDB-GENE-040107-40	npb		neuropeptide B	
ZDB-GENE-040107-41	scap		SREBF chaperone	
ZDB-GENE-040108-1	chrnb3a		cholinergic receptor, nicotinic, beta polypeptide 3a	
ZDB-GENE-040108-10	baiap2l2a		BAI1-associated protein 2-like 2a	
ZDB-GENE-040108-11	sb:cb1076		sb:cb1076	
ZDB-GENE-040108-12	sb:cb1078		sb:cb1078	
ZDB-GENE-040108-13	sb:cb1081		sb:cb1081	
ZDB-GENE-040108-2	chrna2a		cholinergic receptor, nicotinic, alpha 2a (neuronal)	
ZDB-GENE-040108-3	chrna7		cholinergic receptor, nicotinic, alpha 7 (neuronal)	
ZDB-GENE-040108-4	vezf1a		vascular endothelial zinc finger 1a	
ZDB-GENE-040108-5	sb:cb1042		sb:cb1042	
ZDB-GENE-040108-6	si:ch73-208g10.1		si:ch73-208g10.1	
ZDB-GENE-040108-7	xirp2a		xin actin binding repeat containing 2a	
ZDB-GENE-040108-8	sb:cb1050		sb:cb1050	
ZDB-GENE-040108-9	sb:cb1058		sb:cb1058	
ZDB-GENE-040109-1	nop56		NOP56 ribonucleoprotein homolog	
ZDB-GENE-040109-2	wdr21		WD repeat domain 21	
ZDB-GENE-040109-3	ing3		inhibitor of growth family, member 3	
ZDB-GENE-040109-4	sox7		SRY (sex determining region Y)-box 7	
ZDB-GENE-040109-5	rps24		ribosomal protein S24	
ZDB-GENE-040109-6	bnip2		BCL2/adenovirus E1B interacting protein 2	
ZDB-GENE-040109-7	hdac9b		histone deacetylase 9b	
ZDB-GENE-040112-1	igiv2s1		immunoglobulin light iota variable 2, s1	
ZDB-GENE-040112-2	igiv1s5		immunoglobulin light iota variable 1, s5	
ZDB-GENE-040113-1	tekt2		tektin 2 (testicular)	
ZDB-GENE-040113-2	insb		preproinsulin b	
ZDB-GENE-040114-1	pnocb		prepronociceptin b	
ZDB-GENE-040115-1	tal2		T-cell acute lymphocytic leukemia 2	
ZDB-GENE-040115-2	ndel1a		nudE neurodevelopment protein 1-like 1a	
ZDB-GENE-040115-3	dnaja3b		DnaJ (Hsp40) homolog, subfamily A, member 3B	
ZDB-GENE-040115-4	pfn2		profilin 2	
ZDB-GENE-040115-5	ahcyl2		adenosylhomocysteinase-like 2	
ZDB-GENE-040116-1	arpc1a		actin related protein 2/3 complex, subunit 1A	
ZDB-GENE-040116-2	pafah1b1a		platelet-activating factor acetylhydrolase 1b, regulatory subunit 1a	
ZDB-GENE-040116-3	pafah1b1b		platelet-activating factor acetylhydrolase 1b, regulatory subunit 1b	
ZDB-GENE-040116-4	bmi1b		bmi1 polycomb ring finger oncogene 1b	
ZDB-GENE-040116-5	fancd2		Fanconi anemia, complementation group D2	
ZDB-GENE-040116-6	pgam2		phosphoglycerate mutase 2 (muscle)	
ZDB-GENE-040116-7	nfkbil1		nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1	
ZDB-GENE-040116-8	gfi1ab		growth factor independent 1A transcription repressor b	
ZDB-GENE-040120-1	cyp2p10		cytochrome P450, family 2, subfamily P, polypeptide 10	
ZDB-GENE-040120-2	cyp2p9		cytochrome P450, family 2, subfamily P, polypeptide 9	
ZDB-GENE-040120-4	dldh		dihydrolipoamide dehydrogenase	
ZDB-GENE-040120-5	aldh9a1b		aldehyde dehydrogenase 9 family, member A1b	
ZDB-GENE-040120-6	eif4a1b		eukaryotic translation initiation factor 4A1B	
ZDB-GENE-040120-7	arpc5b		actin related protein 2/3 complex, subunit 5B	
ZDB-GENE-040121-1	mapk3		mitogen-activated protein kinase 3	
ZDB-GENE-040121-2	mcm3l		MCM3 minichromosome maintenance deficient 3 (S. cerevisiae), like	
ZDB-GENE-040121-3	sh3gl2a		SH3 domain containing GRB2 like 2a, endophilin A1	
ZDB-GENE-040121-4	sh3gl3b		SH3-domain GRB2-like 3b	
ZDB-GENE-040121-5	akt2l		v-akt murine thymoma viral oncogene homolog 2, like	
ZDB-GENE-040121-6	ldb3a		LIM domain binding 3a	
ZDB-GENE-040121-7	arcn1b		archain 1b	
ZDB-GENE-040122-2	slc3a2b		solute carrier family 3 (amino acid transporter heavy chain), member 2b	
ZDB-GENE-040122-3	rab5ab		RAB5A, member RAS oncogene family, b	
ZDB-GENE-040122-4	arf2a		ADP-ribosylation factor 2a	
ZDB-GENE-040122-5	ywhaqa		tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide a	
ZDB-GENE-040123-1	cdkn1ca		cyclin-dependent kinase inhibitor 1Ca	
ZDB-GENE-040123-3	coro1b		coronin, actin binding protein, 1B	
ZDB-GENE-040128-1	trim71		tripartite motif containing 71, E3 ubiquitin protein ligase	
ZDB-GENE-040128-13	sb:cb1091		sb:cb1091	
ZDB-GENE-040128-16	sh3yl1		SH3 and SYLF domain containing 1	
ZDB-GENE-040128-2	fgfrl1a		fibroblast growth factor receptor-like 1a	
ZDB-GENE-040128-7	si:dkey-85k7.7		si:dkey-85k7.7	
ZDB-GENE-040202-1	insig2		insulin induced gene 2	
ZDB-GENE-040204-1	mdh1aa		malate dehydrogenase 1Aa, NAD (soluble)	
ZDB-GENE-040206-1	fhl1a		four and a half LIM domains 1a	
ZDB-GENE-040212-1	smtnl		smoothelin, like	
ZDB-GENE-040213-1	mbd4		methyl-CpG binding domain protein 4	
ZDB-GENE-040213-2	cyp17a1		cytochrome P450, family 17, subfamily A, polypeptide 1	
ZDB-GENE-040217-1	ches1		checkpoint suppressor 1	
ZDB-GENE-040218-1	psenen		presenilin enhancer gamma secretase subunit	
ZDB-GENE-040218-2	has1		hyaluronan synthase 1	
ZDB-GENE-040219-1	sarm1		sterile alpha and TIR motif containing 1	
ZDB-GENE-040219-10	tlr9		toll-like receptor 9	
ZDB-GENE-040219-11	tlr7		toll-like receptor 7	
ZDB-GENE-040219-12	tlr8b		toll-like receptor 8b	
ZDB-GENE-040219-13	tlr8a		toll-like receptor 8a	
ZDB-GENE-040219-14	tlr5a		toll-like receptor 5a	
ZDB-GENE-040219-15	tlr5b		toll-like receptor 5b	
ZDB-GENE-040219-2	ticam1		toll-like receptor adaptor molecule 1	
ZDB-GENE-040219-3	myd88		myeloid differentiation primary response 88	
ZDB-GENE-040219-4	tirap		toll-interleukin 1 receptor (TIR) domain containing adaptor protein	
ZDB-GENE-040219-5	il1rapl2		interleukin 1 receptor accessory protein-like 2	
ZDB-GENE-040219-6	tlr2		toll-like receptor 2	
ZDB-GENE-040219-7	tlr3		toll-like receptor 3	
ZDB-GENE-040219-8	tlr4ba		toll-like receptor 4b, duplicate a	
ZDB-GENE-040219-9	tlr4bb		toll-like receptor 4b, duplicate b	
ZDB-GENE-040220-1	tlr1		toll-like receptor 1	
ZDB-GENE-040220-2	tlr18		toll-like receptor 18	
ZDB-GENE-040220-3	tlr19		toll-like receptor 19	
ZDB-GENE-040220-4	tlr21		toll-like receptor 21	
ZDB-GENE-040220-5	tlr22		toll-like receptor 22	
ZDB-GENE-040220-6	tlr20.2		toll-like receptor 20, tandem duplicate 2	
ZDB-GENE-040220-7	tlr20f		toll-like receptor 20f	
ZDB-GENE-040227-1	gnmt		glycine N-methyltransferase	
ZDB-GENE-040302-1	med17		mediator complex subunit 17	
ZDB-GENE-040303-1	dab2		Dab, mitogen-responsive phosphoprotein, homolog 2 (Drosophila)	
ZDB-GENE-040303-2	pofut1		protein O-fucosyltransferase 1	
ZDB-GENE-040303-3	sh3bp4a		SH3-domain binding protein 4a	
ZDB-GENE-040303-4	vegfc		vascular endothelial growth factor c	
ZDB-GENE-040305-1	nos2a		nitric oxide synthase 2a, inducible	
ZDB-GENE-040305-2	traf4b		tnf receptor-associated factor 4b	
ZDB-GENE-040308-1	traf4a		tnf receptor-associated factor 4a	
ZDB-GENE-040308-2	casc3		cancer susceptibility candidate 3	
ZDB-GENE-040309-1	pik3r2		phosphoinositide-3-kinase, regulatory subunit 2 (beta)	
ZDB-GENE-040309-2	myf6		myogenic factor 6	
ZDB-GENE-040310-1	rtn4r		reticulon 4 receptor	
ZDB-GENE-040310-2	rtn4rl2b		reticulon 4 receptor-like 2b	
ZDB-GENE-040310-3	rtn4rl1b		reticulon 4 receptor-like 1b	
ZDB-GENE-040310-4	rtn4rl2a		reticulon 4 receptor-like 2 a	
ZDB-GENE-040310-5	sfrp1a		secreted frizzled-related protein 1a	
ZDB-GENE-040310-6	cx52.6		connexin 52.6	
ZDB-GENE-040311-1	dcps		decapping enzyme, scavenger	
ZDB-GENE-040311-2	ccna1		cyclin A1	
ZDB-GENE-040312-2	crim1		cysteine rich transmembrane BMP regulator 1 (chordin-like)	
ZDB-GENE-040312-3	cnr1		cannabinoid receptor 1	
ZDB-GENE-040312-4	oprl1		opiate receptor-like 1	
ZDB-GENE-040315-1	chst11		carbohydrate (chondroitin 4) sulfotransferase 11	
ZDB-GENE-040316-1	tpst1l		tyrosylprotein sulfotransferase 1, like	
ZDB-GENE-040317-1	rem1		RAS (RAD and GEM)-like GTP-binding 1	
ZDB-GENE-040318-1	fgf2		fibroblast growth factor 2	
ZDB-GENE-040319-1	aplp1		amyloid beta (A4) precursor-like protein 1	
ZDB-GENE-040319-2	igfbp5b		insulin-like growth factor binding protein 5b	
ZDB-GENE-040322-1	pdcl3		phosducin-like 3	
ZDB-GENE-040322-2	rhoab		ras homolog gene family, member Ab	
ZDB-GENE-040323-1	ric3b		RIC3 acetylcholine receptor chaperone b	
ZDB-GENE-040323-2	uros		uroporphyrinogen III synthase	
ZDB-GENE-040324-1	hcrt		hypocretin (orexin) neuropeptide precursor	
ZDB-GENE-040325-1	bnip3lb		BCL2/adenovirus E1B interacting protein 3-like b	
ZDB-GENE-040325-2	zcchc17		zinc finger, CCHC domain containing 17	
ZDB-GENE-040329-1	aanat1		arylalkylamine N-acetyltransferase 1	
ZDB-GENE-040329-2	cbx4		chromobox homolog 4 (Pc class homolog, Drosophila)	
ZDB-GENE-040329-3	mao		monoamine oxidase	
ZDB-GENE-040401-1	pou4f2		POU class 4 homeobox 2	
ZDB-GENE-040401-2	hmgcra		3-hydroxy-3-methylglutaryl-CoA reductase a	
ZDB-GENE-040401-3	chst14		carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14	
ZDB-GENE-040405-1	cbx8a		chromobox homolog 8a (Pc class homolog, Drosophila)	
ZDB-GENE-040406-1	cx30.3		connexin 30.3	
ZDB-GENE-040406-2	cx39.9		connexin 39.9	
ZDB-GENE-040406-3	cx34.4		connexin 34.4	
ZDB-GENE-040406-4	cx28.6		connexin 28.6	
ZDB-GENE-040407-1	cherp		calcium homeostasis endoplasmic reticulum protein	
ZDB-GENE-040407-2	elovl5		ELOVL fatty acid elongase 5	
ZDB-GENE-040407-3	cx45.6		connexin 45.6	
ZDB-GENE-040408-1	bcor		BCL6 corepressor	
ZDB-GENE-040409-1	mnx1		motor neuron and pancreas homeobox 1	
ZDB-GENE-040412-1	igfbp3		insulin-like growth factor binding protein 3	
ZDB-GENE-040413-1	eif4ea		eukaryotic translation initiation factor 4ea	
ZDB-GENE-040415-1	mnx2a		motor neuron and pancreas homeobox 2a	
ZDB-GENE-040415-2	mnx2b		motor neuron and pancreas homeobox 2b	
ZDB-GENE-040415-3	slc31a1		solute carrier family 31 (copper transporter), member 1	
ZDB-GENE-040419-1	per1b		period circadian clock 1b	
ZDB-GENE-040419-2	mtp		microsomal triglyceride transfer protein	
ZDB-GENE-040420-1	alpl		alkaline phosphatase, liver/bone/kidney	
ZDB-GENE-040420-2	npsn		nephrosin	
ZDB-GENE-040421-1	hsd17b4		hydroxysteroid (17-beta) dehydrogenase 4	
ZDB-GENE-040421-2	dand5		DAN domain family, member 5	
ZDB-GENE-040426-1	arfgap3		ADP-ribosylation factor GTPase activating protein 3	
ZDB-GENE-040426-1000	trim47		tripartite motif containing 47	
ZDB-GENE-040426-1001	rapgef1b		Rap guanine nucleotide exchange factor (GEF) 1b	
ZDB-GENE-040426-1002	hsd11b1la		hydroxysteroid (11-beta) dehydrogenase 1-like a	
ZDB-GENE-040426-1003	trim63b		tripartite motif containing 63b	
ZDB-GENE-040426-1004	psmd13		proteasome 26S subunit, non-ATPase 13	
ZDB-GENE-040426-1006	sigmar1		sigma non-opioid intracellular receptor 1	
ZDB-GENE-040426-1007	idh3a		isocitrate dehydrogenase 3 (NAD+) alpha	
ZDB-GENE-040426-1008	sept7a		septin 7a	
ZDB-GENE-040426-1009	gtf3c6		general transcription factor IIIC, polypeptide 6, alpha	
ZDB-GENE-040426-1010	fus		FUS RNA binding protein	
ZDB-GENE-040426-1011	qars		glutaminyl-tRNA synthetase	
ZDB-GENE-040426-1012	slc46a1		solute carrier family 46 (folate transporter), member 1	
ZDB-GENE-040426-1013	taf8		TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor	
ZDB-GENE-040426-1015	use1		unconventional SNARE in the ER 1 homolog (S. cerevisiae)	
ZDB-GENE-040426-1016	mtmr8		myotubularin related protein 8	
ZDB-GENE-040426-1017	polr3d		polymerase (RNA) III (DNA directed) polypeptide D	
ZDB-GENE-040426-1019	zgc:56409		zgc:56409	
ZDB-GENE-040426-1021	ttc4		tetratricopeptide repeat domain 4	
ZDB-GENE-040426-1022	stk11ip		serine/threonine kinase 11 interacting protein	
ZDB-GENE-040426-1023	h3f3d		H3 histone, family 3D	
ZDB-GENE-040426-1024	rnf181		ring finger protein 181	
ZDB-GENE-040426-1025	naalad2		N-acetylated alpha-linked acidic dipeptidase 2	
ZDB-GENE-040426-1026	pafah1b3		platelet-activating factor acetylhydrolase, isoform Ib, gamma subunit	
ZDB-GENE-040426-1029	rae1		ribonucleic acid export 1	
ZDB-GENE-040426-1031	snapc1a		small nuclear RNA activating complex, polypeptide 1a	
ZDB-GENE-040426-1032	siae		sialic acid acetylesterase	
ZDB-GENE-040426-1033	rpl34		ribosomal protein L34	
ZDB-GENE-040426-1035	nol12		nucleolar protein 12	
ZDB-GENE-040426-1036	dtnbp1a		dystrobrevin binding protein 1a	
ZDB-GENE-040426-1037	nipsnap3a		nipsnap homolog 3A (C. elegans)	
ZDB-GENE-040426-1038	psmd6		proteasome 26S subunit, non-ATPase 6	
ZDB-GENE-040426-1039	eif2b3		eukaryotic translation initiation factor 2B, subunit 3 gamma	
ZDB-GENE-040426-1040	fbxo32		F-box protein 32	
ZDB-GENE-040426-1041	mrpl45		mitochondrial ribosomal protein L45	
ZDB-GENE-040426-1042	hmgcs1		3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble)	
ZDB-GENE-040426-1043	nme4		NME/NM23 nucleoside diphosphate kinase 4	
ZDB-GENE-040426-1045	fancl		Fanconi anemia, complementation group L	
ZDB-GENE-040426-1046	vrk2		vaccinia related kinase 2	
ZDB-GENE-040426-1047	slc15a4		solute carrier family 15 (oligopeptide transporter), member 4	
ZDB-GENE-040426-1049	pwp1		PWP1 homolog (S. cerevisiae)	
ZDB-GENE-040426-1050	ddrgk1		DDRGK domain containing 1	
ZDB-GENE-040426-1052	sh2d3cb		SH2 domain containing 3Cb	
ZDB-GENE-040426-1053	ttc9c		tetratricopeptide repeat domain 9C	
ZDB-GENE-040426-1055	sybl1		synaptobrevin-like 1	
ZDB-GENE-040426-1056	uap1l1		UDP-N-acetylglucosamine pyrophosphorylase 1, like 1	
ZDB-GENE-040426-1057	yipf5		Yip1 domain family, member 5	
ZDB-GENE-040426-1059	sh3bgrl3		SH3 domain binding glutamate-rich protein like 3	
ZDB-GENE-040426-1060	zgc:56525		zgc:56525	
ZDB-GENE-040426-1062	imp3		IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)	
ZDB-GENE-040426-1063	ptgesl		prostaglandin E synthase 2-like	
ZDB-GENE-040426-1064	clstn1		calsyntenin 1	
ZDB-GENE-040426-1065	cst14a.2		cystatin 14a, tandem duplicate 2	
ZDB-GENE-040426-1066	mrpl14		mitochondrial ribosomal protein L14	
ZDB-GENE-040426-1067	lmcd1		LIM and cysteine-rich domains 1	
ZDB-GENE-040426-1068	hps4		Hermansky-Pudlak syndrome 4	
ZDB-GENE-040426-1069	chuk		conserved helix-loop-helix ubiquitous kinase	
ZDB-GENE-040426-1071	rpl18a		ribosomal protein L18a	
ZDB-GENE-040426-1072	usf1		upstream transcription factor 1	
ZDB-GENE-040426-1073	rom1b		retinal outer segment membrane protein 1b	
ZDB-GENE-040426-1074	pelo		pelota homolog (Drosophila)	
ZDB-GENE-040426-1075	mfap1		microfibrillar-associated protein 1	
ZDB-GENE-040426-1076	eif3g		eukaryotic translation initiation factor 3, subunit G	
ZDB-GENE-040426-1078	zgc:56556		zgc:56556	
ZDB-GENE-040426-1079	ostc		oligosaccharyltransferase complex subunit	
ZDB-GENE-040426-1080	map1lc3c		microtubule-associated protein 1 light chain 3 gamma	
ZDB-GENE-040426-1081	mad1l1		MAD1 mitotic arrest deficient-like 1	
ZDB-GENE-040426-1082	zgc:56576		zgc:56576	
ZDB-GENE-040426-1083	bbs5		Bardet-Biedl syndrome 5	
ZDB-GENE-040426-1084	zgc:56585		zgc:56585	
ZDB-GENE-040426-1086	piga		phosphatidylinositol glycan anchor biosynthesis, class A	
ZDB-GENE-040426-1087	arl6ip1		ADP-ribosylation factor-like 6 interacting protein 1	
ZDB-GENE-040426-1089	zgc:56596		zgc:56596	
ZDB-GENE-040426-1090	rnaseh2b		ribonuclease H2, subunit B	
ZDB-GENE-040426-1091	asns		asparagine synthetase	
ZDB-GENE-040426-1093	ebag9		estrogen receptor binding site associated, antigen, 9	
ZDB-GENE-040426-1094	tra2b		transformer 2 beta homolog (Drosophila)	
ZDB-GENE-040426-1095	slc25a10		solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10	
ZDB-GENE-040426-1096	ppil2		peptidylprolyl isomerase (cyclophilin)-like 2	
ZDB-GENE-040426-1097	tmem57a		transmembrane protein 57a	
ZDB-GENE-040426-1099	zgc:56628		zgc:56628	
ZDB-GENE-040426-1100	ociad1		OCIA domain containing 1	
ZDB-GENE-040426-1102	rps21		ribosomal protein S21	
ZDB-GENE-040426-1103	ap2m1b		adaptor-related protein complex 2, mu 1 subunit, b	
ZDB-GENE-040426-1104	rnf175		ring finger protein 175	
ZDB-GENE-040426-1106	srp9		signal recognition particle 9	
ZDB-GENE-040426-1108	vps26a		vacuolar protein sorting 26 homolog A (S. pombe)	
ZDB-GENE-040426-1109	zgc:56676		zgc:56676	
ZDB-GENE-040426-1110	strap		serine/threonine kinase receptor associated protein	
ZDB-GENE-040426-1112	snrpe		small nuclear ribonucleoprotein polypeptide E	
ZDB-GENE-040426-1113	phc2b		polyhomeotic homolog 2b (Drosophila)	
ZDB-GENE-040426-1114	znhit3		zinc finger, HIT-type containing 3	
ZDB-GENE-040426-1115	pde10a		phosphodiesterase 10A	
ZDB-GENE-040426-1116	sbds		Shwachman-Bodian-Diamond syndrome	
ZDB-GENE-040426-1117	gbgt1l1		globoside alpha-1,3-N-acetylgalactosaminyltransferase 1, like 1	
ZDB-GENE-040426-1118	cwc27		CWC27 spliceosome-associated protein homolog (S. cerevisiae)	
ZDB-GENE-040426-1119	ap1s1		adaptor-related protein complex 1, sigma 1 subunit	
ZDB-GENE-040426-1120	ankrd22		ankyrin repeat domain 22	
ZDB-GENE-040426-1121	nuf2		NUF2, NDC80 kinetochore complex component, homolog	
ZDB-GENE-040426-1122	dnajb6b		DnaJ (Hsp40) homolog, subfamily B, member 6b	
ZDB-GENE-040426-1123	tspan31		tetraspanin 31	
ZDB-GENE-040426-1124	ndufa6		NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6	
ZDB-GENE-040426-1125	fbxo30b		F-box protein 30b	
ZDB-GENE-040426-1126	zgc:63470		zgc:63470	
ZDB-GENE-040426-1127	tmem30c		transmembrane protein 30C	
ZDB-GENE-040426-1128	pik3cd		phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta	
ZDB-GENE-040426-1129	itga9		integrin, alpha 9	
ZDB-GENE-040426-1130	chad		chondroadherin	
ZDB-GENE-040426-1131	phactr4b		phosphatase and actin regulator 4b	
ZDB-GENE-040426-1132	ranbp3a		RAN binding protein 3a	
ZDB-GENE-040426-1133	etnppl		ethanolamine-phosphate phospho-lyase	
ZDB-GENE-040426-1134	zbtb7b		zinc finger and BTB domain containing 7B	
ZDB-GENE-040426-1135	efna1a		ephrin-A1a	
ZDB-GENE-040426-1136	stk10		serine/threonine kinase 10	
ZDB-GENE-040426-1137	irf6		interferon regulatory factor 6	
ZDB-GENE-040426-1138	myof		myoferlin	
ZDB-GENE-040426-1139	stoml2		stomatin (EPB72)-like 2	
ZDB-GENE-040426-1140	camkvb		CaM kinase-like vesicle-associated b	
ZDB-GENE-040426-1142	cxxc1a		CXXC finger protein 1a	
ZDB-GENE-040426-1143	atp6v1aa		ATPase, H+ transporting, lysosomal, V1 subunit Aa	
ZDB-GENE-040426-1144	dhx38		DEAH (Asp-Glu-Ala-His) box polypeptide 38	
ZDB-GENE-040426-1146	traf3ip1		TNF receptor-associated factor 3 interacting protein 1	
ZDB-GENE-040426-1147	palm1b		paralemmin 1b	
ZDB-GENE-040426-1148	vti1b		vesicle transport through interaction with t-SNAREs 1B	
ZDB-GENE-040426-1149	atg13		ATG13 autophagy related 13 homolog (S. cerevisiae)	
ZDB-GENE-040426-1150	ddx26b		DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B	
ZDB-GENE-040426-1151	xpnpep2		X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound	
ZDB-GENE-040426-1152	asl		argininosuccinate lyase	
ZDB-GENE-040426-1153	dnajc24		DnaJ (Hsp40) homolog, subfamily C, member 24	
ZDB-GENE-040426-1154	cep63		centrosomal protein 63	
ZDB-GENE-040426-1156	enpp2		ectonucleotide pyrophosphatase/phosphodiesterase 2	
ZDB-GENE-040426-1157	slc39a10		solute carrier family 39 (zinc transporter), member 10	
ZDB-GENE-040426-1158	ptpn11b		protein tyrosine phosphatase, non-receptor type 11, b	
ZDB-GENE-040426-1159	ubtfl		upstream binding transcription factor, like	
ZDB-GENE-040426-1160	exoc2		exocyst complex component 2	
ZDB-GENE-040426-1162	cisd1		CDGSH iron sulfur domain 1	
ZDB-GENE-040426-1163	ufl1		UFM1-specific ligase 1	
ZDB-GENE-040426-1164	cnot4b		CCR4-NOT transcription complex, subunit 4b	
ZDB-GENE-040426-1165	zgc:63568		zgc:63568	
ZDB-GENE-040426-1166	znf800b		zinc finger protein 800b	
ZDB-GENE-040426-1167	tmem185		transmembrane protein 185	
ZDB-GENE-040426-1168	mpv17		MpV17 mitochondrial inner membrane protein	
ZDB-GENE-040426-1169	gpsm2		G-protein signaling modulator 2	
